"Id","KernelId","TagId"
"1456817","9154917","13208"
"1456873","9157865","13208"
"1456874","9157865","13411"
"1456875","9157865","13402"
"1456877","9157865","13404"
"1456878","9157865","13302"
"1456902","9156978","13201"
"1456906","9156978","13102"
"1456930","9118472","16580"
"1456947","9158956","13407"
"1456948","9158956","13415"
"1456949","9159208","16580"
"1456952","9062929","13202"
"1456964","9135489","16574"
"1456975","9159396","16580"
"1456987","9159165","16580"
"1456996","9154533","16580"
"1457010","9068890","13415"
"1457011","9068890","14221"
"1457014","9068890","13302"
"1457025","9159691","16580"
"1457063","9159906","16574"
"1457070","9159906","16580"
"1457095","9107951","16580"
"1457096","8950841","16580"
"1457178","9160548","16574"
"1457200","9087166","13405"
"1457201","9087166","13208"
"1457203","9087166","13201"
"1457204","9087166","13102"
"1457215","9160740","16574"
"1457244","9085030","4309"
"1457293","9130400","14101"
"1457330","8719323","16575"
"1457331","8719323","13208"
"1457335","9018932","16575"
"1457336","9018932","13208"
"1457342","8853480","13304"
"1457343","8853480","15002"
"1457344","8853480","13102"
"1457367","9161510","16580"
"1457391","9020956","13304"
"1457392","9020956","13204"
"1457393","9020956","16575"
"1457402","9109579","16575"
"1457403","9109579","3023"
"1457404","9109579","13208"
"1457405","9109579","13202"
"1457407","9109579","13210"
"1457464","9144632","16580"
"1457486","9162025","16580"
"1457521","9116210","16580"
"1457554","9132915","16574"
"1457556","9161387","16580"
"1457594","8912936","13102"
"1457595","8912936","13207"
"1457596","9153498","16580"
"1457664","9154533","13415"
"1457665","9154533","13102"
"1457666","9154533","7301"
"1457681","9163425","16574"
"1457692","9144156","16074"
"1457701","9163425","16580"
"1457703","8282582","13415"
"1457704","8282582","13102"
"1457705","9163495","16580"
"1457714","9161387","13305"
"1457715","9161387","13102"
"1457716","9161387","13415"
"1457726","9154114","13208"
"1457728","9154114","13201"
"1457729","9163341","16580"
"1457731","9162257","16580"
"1457747","9163766","16580"
"1457756","9163086","13201"
"1457757","9163086","13208"
"1457758","9163086","13304"
"1457760","9163086","13302"
"1457791","9163964","16580"
"1457816","9124740","16580"
"1457823","9149413","13102"
"1457841","9163341","13415"
"1457842","9163341","13102"
"1457843","9164261","16580"
"1457845","9163774","16574"
"1457849","9163635","16580"
"1457852","9163694","16580"
"1457855","9164317","16574"
"1457878","9164457","16580"
"1457883","8989759","16580"
"1457900","9163963","16580"
"1457922","9164464","13201"
"1457924","9164464","13208"
"1457930","9164464","13315"
"1457932","9164464","13302"
"1457942","8892933","16580"
"1457945","9163774","16580"
"1457960","9164889","16580"
"1457978","9164991","16580"
"1457994","9165084","16580"
"1458014","9165240","16580"
"1458022","8351417","13415"
"1458023","8351417","13102"
"1458025","8301753","13410"
"1458026","8301753","13102"
"1458035","9129743","16574"
"1458046","9061566","16580"
"1458071","9165355","16580"
"1458081","9156514","16580"
"1458111","9165370","13306"
"1458112","9165370","13403"
"1458130","9105231","13201"
"1458131","9105231","13204"
"1458132","9105231","13102"
"1458135","9105231","13208"
"1458140","9165953","16574"
"1458147","9163694","13415"
"1458148","9163694","13102"
"1458161","9166087","16574"
"1458171","9166124","16580"
"1458173","9165791","14101"
"1458174","9165791","13102"
"1458185","9166101","16580"
"1458190","9156708","16580"
"1458193","9099534","13404"
"1458194","9099534","13411"
"1458196","9099534","13402"
"1458201","9099534","13405"
"1458205","9099534","13417"
"1458234","9166542","16580"
"1458252","9158956","16580"
"1458259","9166703","16580"
"1458277","9166808","16580"
"1458280","9140778","16574"
"1458293","9155981","16580"
"1458295","9155981","13416"
"1458296","9155981","13310"
"1458345","9167053","16580"
"1458435","9166644","16580"
"1458453","9062937","13201"
"1458455","9062937","13208"
"1458456","9062937","13417"
"1458457","9062937","13402"
"1458464","9062937","13102"
"1458529","9086273","13302"
"1458530","9086273","13207"
"1458562","9165240","13201"
"1458570","9143114","16580"
"1458576","9168777","16580"
"1458580","9068890","16580"
"1458608","9169021","16580"
"1458649","9169241","16580"
"1458721","9169689","16580"
"1458729","9169698","16580"
"1458760","9169949","16580"
"1458766","9169969","16580"
"1458780","9154856","13201"
"1458781","9170068","16580"
"1458840","9168604","16580"
"1458870","9170597","16580"
"1458889","9155858","13405"
"1458891","9157871","16580"
"1458896","8907111","13208"
"1458904","9170898","16580"
"1458920","9168878","16580"
"1458924","9045817","13305"
"1458925","9045817","13403"
"1458926","9170847","16580"
"1458927","9045817","13401"
"1458931","9169383","13102"
"1458932","9169383","14101"
"1458933","9169383","13302"
"1458936","9170546","14101"
"1458938","9170546","14203"
"1458939","9170546","13102"
"1458945","9171156","16580"
"1458999","9060728","16574"
"1459008","9062178","13313"
"1459027","9060728","16580"
"1459039","8740483","13407"
"1459040","8740483","13306"
"1459095","9172242","16580"
"1459123","8854518","13102"
"1459124","8854518","13208"
"1459125","8854518","13310"
"1459126","8854518","11211"
"1459130","9172470","16580"
"1459131","9172473","16580"
"1459134","9172426","16574"
"1459163","9171758","13102"
"1459164","9171758","14101"
"1459165","9171758","14203"
"1459198","9166519","16580"
"1459200","9172949","16580"
"1459204","9172993","16074"
"1459215","9169357","13417"
"1459217","9169357","13406"
"1459219","8994538","11111"
"1459224","8994538","13208"
"1459227","8994538","16575"
"1459241","9172145","13208"
"1459244","9172145","13102"
"1459245","9172145","13306"
"1459246","9172145","13201"
"1459254","9129754","13415"
"1459255","9129754","13208"
"1459256","9129754","13302"
"1459261","9129754","13201"
"1459269","9082937","16580"
"1459303","9111071","16580"
"1459315","9170561","16580"
"1459320","9166069","2303"
"1459335","9173808","16580"
"1459364","9173973","16580"
"1459390","9174147","16580"
"1459396","9174195","16580"
"1459409","9173156","16580"
"1459410","9173924","16580"
"1459444","9154917","13102"
"1459450","9174543","16580"
"1459511","9174645","16574"
"1459519","9172925","13402"
"1459521","9172925","13302"
"1459531","9161885","14102"
"1459532","9161885","13202"
"1459543","9162257","13310"
"1459544","9162257","13302"
"1459549","9173924","13302"
"1459550","9173924","13310"
"1459553","9175085","16580"
"1459570","9171535","13406"
"1459572","9171535","13302"
"1459574","9171535","13102"
"1459660","9175624","16580"
"1459672","9175868","16574"
"1459683","9175953","16580"
"1459685","9151439","16580"
"1459688","9154926","13201"
"1459689","9154926","13102"
"1459690","9154926","13208"
"1459718","9176158","16574"
"1459766","9176181","13208"
"1459784","9173973","13302"
"1459834","9176971","16580"
"1459847","9087796","16580"
"1459895","9176464","13208"
"1459897","9176464","13202"
"1459899","9172516","13306"
"1459901","9172516","13402"
"1459902","9176464","13201"
"1459903","9172516","13202"
"1459916","9177461","16580"
"1459955","9158631","16580"
"1459977","9160014","16580"
"1459991","8256357","16574"
"1459993","9177912","16580"
"1460050","9178010","16580"
"1460067","9019716","13102"
"1460070","9178010","16574"
"1460071","9019716","13201"
"1460073","9019716","13208"
"1460076","9019716","13306"
"1460083","9177751","16580"
"1460098","9178566","16580"
"1460125","9132720","13204"
"1460126","9178881","16580"
"1460130","9178989","16580"
"1460135","9168021","13102"
"1460165","9177119","16575"
"1460166","9177119","7408"
"1460173","9158631","13415"
"1460176","9158631","13201"
"1460178","9158631","13306"
"1460181","9173404","13306"
"1460194","9014371","13102"
"1460196","9014371","16575"
"1460198","9014371","4202"
"1460199","9014371","13201"
"1460210","9179406","16580"
"1460211","9179431","16574"
"1460228","9138409","16580"
"1460271","9098292","16580"
"1460275","9179857","16580"
"1460292","9179953","16580"
"1460340","9180191","16580"
"1460348","9179431","16580"
"1460381","9180411","16580"
"1460382","9180416","16580"
"1460416","9180646","16580"
"1460486","9180929","16580"
"1460495","9178643","13102"
"1460497","9178643","13208"
"1460580","9181602","16580"
"1460615","9169969","16574"
"1460639","9170172","13305"
"1460641","9170172","13302"
"1460643","9170172","14203"
"1460645","9170172","13102"
"1460648","9181906","16574"
"1460716","9141695","13404"
"1460718","9141695","13402"
"1460723","9141695","13208"
"1460727","9182337","16580"
"1460735","9179969","11108"
"1460760","9182402","13102"
"1460762","9182402","13404"
"1460763","9182402","13201"
"1460766","9179969","13208"
"1460768","9037409","13102"
"1460769","9037409","13201"
"1460772","9037409","13405"
"1460773","9037409","13404"
"1460782","9182652","16580"
"1460799","9165781","13407"
"1460800","9165781","13310"
"1460806","9182772","16580"
"1460815","9182808","16574"
"1460847","9183068","16574"
"1460861","9164742","16580"
"1460866","9183146","16580"
"1460879","9182959","16580"
"1460920","9183027","16580"
"1460942","9183661","16580"
"1460949","9143986","16388"
"1460950","9143986","11111"
"1460953","9123515","16575"
"1460954","9123515","7100"
"1460955","9166519","13302"
"1461043","9184119","16580"
"1461052","9172426","13415"
"1461056","9172426","13102"
"1461081","9182808","13102"
"1461106","9124740","13410"
"1461107","9124740","13416"
"1461110","9057568","13102"
"1461111","9057568","13201"
"1461112","9057568","13208"
"1461114","9057568","13306"
"1461118","9184683","16574"
"1461124","9042556","16580"
"1461126","9080374","13201"
"1461127","9080374","13310"
"1461140","9057568","16580"
"1461149","9175091","16574"
"1461155","9182704","16580"
"1461157","9131277","16580"
"1461204","9185038","13102"
"1461205","9185038","13201"
"1461207","9185038","13208"
"1461212","9175091","16580"
"1461254","9155109","13402"
"1461302","9166124","13302"
"1461305","9166124","13310"
"1461307","9166124","13208"
"1461314","9185928","16580"
"1461325","9185866","16580"
"1461334","9185831","13102"
"1461337","9183599","16575"
"1461341","9186072","16574"
"1461347","8591963","16580"
"1461359","9186205","16574"
"1461363","9183919","16580"
"1461385","9186212","13201"
"1461386","9186212","13306"
"1461389","9184561","13305"
"1461390","9184561","14203"
"1461391","9184561","13306"
"1461459","9158975","16574"
"1461485","9174147","16574"
"1461555","9187276","16580"
"1461558","9078495","16580"
"1461563","9187332","16580"
"1461644","8977809","13201"
"1461649","8977809","13208"
"1461650","8977809","13102"
"1461660","9187332","16574"
"1461712","9185903","16580"
"1461748","9183908","16580"
"1461774","9155102","16580"
"1461802","9176414","13102"
"1461805","9188750","16580"
"1461807","8634857","13306"
"1461808","8634857","13102"
"1461809","8634857","13302"
"1461823","9182314","13406"
"1461824","9182314","14104"
"1461826","9182314","13302"
"1461842","9188990","16580"
"1461859","9162720","13102"
"1461860","9162720","13306"
"1461900","9137841","13310"
"1461901","9137841","13208"
"1461915","9157511","16580"
"1461936","9189571","16574"
"1461958","9189278","16580"
"1461993","9189462","13208"
"1461994","9189462","16575"
"1462036","9160136","16580"
"1462038","9190160","16580"
"1462057","9190222","16580"
"1462102","9086710","13201"
"1462104","9086710","13208"
"1462115","9185224","13411"
"1462118","9185224","13302"
"1462121","9185224","13102"
"1462133","9149821","13201"
"1462139","9149821","13102"
"1462238","9191283","16580"
"1462246","9183068","13102"
"1462247","9183068","13201"
"1462248","9183068","13310"
"1462259","9185441","16580"
"1462265","9179649","16580"
"1462268","9191487","16574"
"1462350","9167856","16574"
"1462429","9192218","16580"
"1462436","9192134","13208"
"1462439","9192134","13201"
"1462455","9186385","16580"
"1462483","9192770","16580"
"1462494","9192502","16580"
"1462501","9112473","13404"
"1462503","9112473","13417"
"1462505","9112473","13402"
"1462509","9112473","13102"
"1462515","9190710","16575"
"1462516","9190710","3025"
"1462517","9190710","13206"
"1462549","9075027","13102"
"1462551","9075027","13302"
"1462553","9075027","13201"
"1462569","9190713","13208"
"1462572","9191580","16580"
"1462574","9109626","16580"
"1462583","9193410","16580"
"1462625","9084991","13407"
"1462644","8989212","13310"
"1462645","8989212","13302"
"1462665","9172714","16580"
"1462677","9193949","16574"
"1462704","9190703","16580"
"1462725","9193420","16575"
"1462726","9193420","13210"
"1462727","9193420","13209"
"1462777","9194519","16580"
"1462778","9193949","16580"
"1462784","9194571","16580"
"1462786","9192910","16580"
"1462793","9180038","16575"
"1462794","9180038","7408"
"1462796","9194409","16575"
"1462797","9194409","7408"
"1462831","9194708","16580"
"1462886","9195203","16574"
"1462923","9193372","16580"
"1462940","9113007","13102"
"1462968","9178750","13102"
"1462969","9178750","13201"
"1462971","9178750","13208"
"1462975","9178750","13202"
"1462997","8788044","16580"
"1463038","9193928","16580"
"1463047","9177777","13102"
"1463050","9177777","13208"
"1463052","9177777","13402"
"1463060","9196412","16580"
"1463064","2701612","16580"
"1463076","9191996","16580"
"1463097","9196412","16574"
"1463103","9174785","13102"
"1463104","9174785","13204"
"1463105","9174785","13202"
"1463106","9174785","16008"
"1463109","9196687","16580"
"1463110","9174785","13306"
"1463117","9167856","16580"
"1463134","8342447","11108"
"1463149","9196947","16580"
"1463174","9173521","13201"
"1463175","9173521","13404"
"1463203","9197312","13102"
"1463206","9197312","16002"
"1463207","9197312","15001"
"1463244","9158958","16575"
"1463245","9158958","13208"
"1463248","9116081","16580"
"1463268","9197575","13102"
"1463269","9197575","13310"
"1463307","9195439","16580"
"1463367","9198417","16580"
"1463374","9198214","13215"
"1463376","9198214","12027"
"1463381","9198380","16580"
"1463400","9187560","13102"
"1463401","9187560","13208"
"1463402","9187560","13201"
"1463403","9187560","13302"
"1463417","9198502","16580"
"1463445","9177657","13413"
"1463447","9177657","13310"
"1463448","9177657","16580"
"1463449","9177657","13102"
"1463460","9196779","16574"
"1463475","9198761","16580"
"1463532","9198876","16074"
"1463536","8809712","16580"
"1463540","9195378","16580"
"1463583","9158908","13417"
"1463605","9199768","16580"
"1463610","9158908","2606"
"1463611","9158908","4141"
"1463630","9199961","16580"
"1463648","9145371","16580"
"1463684","9195378","13302"
"1463685","9195378","13415"
"1463686","9195378","14102"
"1463696","9193462","16580"
"1463698","9193462","13302"
"1463699","9193462","13306"
"1463701","9193462","13102"
"1463730","9199961","13302"
"1463784","9200499","16580"
"1463817","9189125","16575"
"1463818","9189125","4202"
"1463820","9189125","13201"
"1463826","9200675","16580"
"1463854","9200499","13415"
"1463855","9200499","13102"
"1463882","9201129","13102"
"1463883","9201129","16575"
"1463884","9201129","4202"
"1463885","9201129","13201"
"1463930","9184476","13102"
"1463931","9184476","13201"
"1463933","9184476","13302"
"1463935","8698275","13208"
"1463936","8698275","13302"
"1463960","9194315","13208"
"1463971","9116860","2606"
"1463977","9116860","13405"
"1463981","9199990","16574"
"1464067","9201180","16580"
"1464117","8987859","16580"
"1464124","9202136","16580"
"1464134","9201918","16580"
"1464144","8851239","13102"
"1464145","8851239","13302"
"1464147","8851239","13208"
"1464150","9202577","16580"
"1464151","9190703","13415"
"1464154","9190703","13102"
"1464155","9190703","13310"
"1464165","8851239","13305"
"1464166","8851239","13306"
"1464196","8091090","2606"
"1464198","8091090","13201"
"1464199","8091090","13306"
"1464204","8914707","16580"
"1464206","9201757","13302"
"1464209","9201757","13404"
"1464211","9201757","13208"
"1464212","9201757","13102"
"1464222","9202892","16574"
"1464242","8987859","13208"
"1464243","8987859","13102"
"1464247","9088415","16580"
"1464260","9172714","16574"
"1464301","9203380","16580"
"1464302","9202478","13310"
"1464308","8419371","13310"
"1464342","9185931","13102"
"1464343","9185931","13208"
"1464344","9185931","13310"
"1464345","9185931","16580"
"1464347","8419371","13302"
"1464359","9109626","16574"
"1464366","9180970","13310"
"1464367","9180970","12101"
"1464368","9180970","12038"
"1464377","9083044","16580"
"1464384","9203876","16580"
"1464387","9166181","13204"
"1464388","9166181","13102"
"1464389","9166181","13310"
"1464390","9166181","13302"
"1464403","9189363","16580"
"1464533","9202640","13302"
"1464535","9202640","14203"
"1464544","9173657","13201"
"1464549","9203919","16580"
"1464553","9152304","13302"
"1464554","9152304","12101"
"1464556","9152304","12125"
"1464558","9152304","13208"
"1464564","9204832","16580"
"1464603","9204878","13102"
"1464604","9204878","13302"
"1464605","9204878","13411"
"1464624","9205106","16580"
"1464648","9148924","13201"
"1464650","9148924","13208"
"1464651","9148924","16575"
"1464657","9205249","16580"
"1464673","9205332","16580"
"1464685","9203638","16580"
"1464688","9205413","16580"
"1464714","9205621","16580"
"1464732","9202855","13208"
"1464734","9144193","13201"
"1464735","9202855","13102"
"1464736","9202855","13201"
"1464737","9144193","13208"
"1464752","9194708","13403"
"1464764","9205797","16580"
"1464775","9205797","16574"
"1464792","9206050","16580"
"1464804","9206184","16580"
"1464854","9032758","13208"
"1464855","9032758","13404"
"1464857","9032758","13306"
"1464874","9189363","13407"
"1464876","9189363","13302"
"1464877","9189363","14203"
"1464879","8421766","13201"
"1464881","8421766","13102"
"1464897","9196323","16575"
"1464906","9196323","13210"
"1464916","9206750","16580"
"1464926","9206834","16580"
"1464946","9206436","13102"
"1464947","9206436","13201"
"1464948","9206436","13402"
"1464953","9206436","14203"
"1465030","9207376","16580"
"1465037","9173663","16580"
"1465041","9205313","16580"
"1465048","9207490","16580"
"1465102","9207867","16580"
"1465106","9203876","13201"
"1465107","9203876","13403"
"1465125","9207876","16580"
"1465130","9044545","16580"
"1465164","9208214","16580"
"1465220","8790302","13201"
"1465222","8790302","13208"
"1465223","8790302","13102"
"1465256","6003245","13204"
"1465258","6003245","13410"
"1465260","6003245","13310"
"1465272","9184330","13201"
"1465273","9184330","13208"
"1465284","9202959","13201"
"1465285","9202959","16414"
"1465286","9202959","13102"
"1465288","9202959","13208"
"1465299","9194571","16574"
"1465305","9209051","16580"
"1465347","9207695","13310"
"1465349","9207695","13415"
"1465350","9207695","13102"
"1465351","9163769","16574"
"1465352","9207695","13302"
"1465363","9203887","13411"
"1465364","9203887","4202"
"1465366","9203887","13306"
"1465369","9203887","13102"
"1465399","9209471","16574"
"1465484","9145371","13201"
"1465486","9145371","13310"
"1465492","9167781","13208"
"1465495","9167781","13201"
"1465538","9093462","7100"
"1465541","9210459","16574"
"1465543","9093462","16575"
"1465611","9068301","13201"
"1465613","9068301","13302"
"1465659","8556546","13208"
"1465665","8556546","13201"
"1465667","8556546","16575"
"1465668","9156126","16580"
"1465673","9211187","16580"
"1465709","9211469","16580"
"1465772","8635191","4141"
"1465773","8635191","2606"
"1465789","9210522","16580"
"1465803","7499128","13310"
"1465810","8948099","13202"
"1465812","8948099","13201"
"1465814","8948099","13306"
"1465816","8948099","13405"
"1465817","8948099","13401"
"1465826","9168777","13102"
"1465837","9212166","16580"
"1465843","9206106","16580"
"1465879","9212404","16580"
"1465881","9212431","16580"
"1465907","9083881","13208"
"1465908","9204823","16580"
"1465910","9197419","13310"
"1465911","9197419","13207"
"1465912","9212614","16580"
"1465915","9197419","13102"
"1465916","9197419","13302"
"1465949","9212863","16580"
"1465963","9212592","16580"
"1466005","9129542","13407"
"1466006","9129542","13415"
"1466007","9129542","13208"
"1466008","9129542","13310"
"1466025","9213237","16580"
"1466034","9138409","16574"
"1466036","9212592","16574"
"1466061","9213478","16580"
"1466064","9213189","13102"
"1466065","9213189","13208"
"1466076","9213607","16580"
"1466085","9213675","16580"
"1466090","9213407","16575"
"1466091","9213407","3023"
"1466092","9213407","4202"
"1466093","9213407","13302"
"1466094","9213407","13417"
"1466095","9212039","16580"
"1466105","9213716","16580"
"1466114","9213852","16580"
"1466116","9213520","16574"
"1466123","9213008","16580"
"1466133","9213990","16580"
"1466138","9214025","16580"
"1466141","9208776","13208"
"1466146","9187276","16574"
"1466161","9214196","16580"
"1466166","9214226","16580"
"1466199","9198214","13202"
"1466200","9198214","14101"
"1466205","9213025","16580"
"1466212","9214030","13102"
"1466222","9207669","13306"
"1466227","9207669","13208"
"1466244","9214690","16580"
"1466260","9214804","16580"
"1466261","9213974","16580"
"1466286","9214403","13102"
"1466287","9214403","13403"
"1466288","9214403","13202"
"1466290","9214403","13402"
"1466301","9198417","13102"
"1466303","9198417","13208"
"1466304","9198417","13302"
"1466315","9213896","16580"
"1466324","9192999","13403"
"1466326","9192999","13302"
"1466328","9192999","11108"
"1466330","9192999","11129"
"1466331","9215199","16580"
"1466346","9178213","16580"
"1466350","9215338","16580"
"1466353","8966065","13204"
"1466370","9214953","16580"
"1466394","8938310","13201"
"1466396","8897371","16575"
"1466399","9214739","16580"
"1466440","9195712","13306"
"1466468","9215908","16580"
"1466516","8149788","13208"
"1466524","9215010","16580"
"1466527","9213852","13208"
"1466528","9213852","13310"
"1466530","9213852","13201"
"1466531","9213852","13306"
"1466533","8986781","13302"
"1466534","8986781","13208"
"1466535","8986781","13201"
"1466536","8986781","13306"
"1466564","8655166","13102"
"1466565","8655166","13208"
"1466566","8655166","13201"
"1466567","8655166","13405"
"1466585","9128003","16580"
"1466596","9216851","16580"
"1466624","9217058","16580"
"1466672","9217439","16580"
"1466694","9217535","16580"
"1466704","9217439","13208"
"1466709","9217439","13310"
"1466721","9216515","16575"
"1466746","9217842","16580"
"1466760","9217593","14203"
"1466764","9217593","11122"
"1466786","9213062","16580"
"1466788","9216839","13102"
"1466793","9216839","13208"
"1466801","9210192","16575"
"1466803","9210192","7408"
"1466823","9216956","16575"
"1466887","9218642","16580"
"1466889","9218644","16580"
"1466907","9216640","13102"
"1466938","9180149","13302"
"1466939","9180149","13102"
"1467043","9219575","16580"
"1467044","9219586","16580"
"1467060","8640653","16580"
"1467087","9219544","16580"
"1467099","9219907","16580"
"1467111","9220035","16580"
"1467126","9220169","16574"
"1467155","9213012","16580"
"1467160","8796706","13102"
"1467161","8796706","13201"
"1467162","8796706","13215"
"1467176","9220401","16580"
"1467192","9032758","13102"
"1467197","9219959","16575"
"1467199","9219959","3023"
"1467200","9219959","13208"
"1467228","9220632","16580"
"1467232","9220637","16574"
"1467271","9220844","16580"
"1467328","9221157","16580"
"1467388","9175077","16580"
"1467394","9194709","13306"
"1467395","9194709","13208"
"1467396","9194709","4141"
"1467400","8902916","14203"
"1467417","9221679","16580"
"1467424","9221206","13208"
"1467434","9221754","16580"
"1467438","9221607","13102"
"1467444","9221607","13302"
"1467445","9139098","16580"
"1467471","9221785","16580"
"1467489","9219586","13310"
"1467493","9169670","13102"
"1467495","9169670","13204"
"1467498","9169670","13407"
"1467500","9169670","13410"
"1467548","9101224","13415"
"1467549","9101224","13414"
"1467552","9020668","13414"
"1467630","9222871","16580"
"1467676","9192148","13306"
"1467712","9223353","16580"
"1467723","9221785","13102"
"1467724","9221785","13415"
"1467730","9206571","13102"
"1467731","9206571","13310"
"1467745","9093617","3023"
"1467750","9223550","16580"
"1467761","9223134","13102"
"1467767","9223134","14203"
"1467768","9223134","13402"
"1467771","9221598","16580"
"1467775","9204681","16580"
"1467778","9221607","13402"
"1467780","9214717","13404"
"1467782","9214717","13417"
"1467784","9214717","13402"
"1467786","9214717","13315"
"1467803","9223765","16580"
"1467820","9223576","13208"
"1467821","9223576","13201"
"1467824","9223576","13310"
"1467850","9224071","16580"
"1467898","9224358","16580"
"1467902","9167686","16580"
"1467917","9224445","16574"
"1467926","9213974","13302"
"1467927","9213974","16575"
"1467929","9223735","16580"
"1467931","9223729","16575"
"1467932","9223729","13405"
"1467933","9223729","13102"
"1467954","9224709","16580"
"1467957","9223769","13208"
"1467958","9223769","13202"
"1467959","9223769","14104"
"1467960","9223769","6603"
"1467962","9223769","13210"
"1467964","9198915","2606"
"1467972","9211124","16580"
"1467983","9210016","13204"
"1467985","9210016","13102"
"1467987","9221068","16580"
"1467988","9210016","13302"
"1467990","9224531","13102"
"1467993","9224531","13202"
"1467994","9224531","13204"
"1468022","9225010","16580"
"1468050","9213280","13102"
"1468051","9213280","13208"
"1468053","9213280","13310"
"1468054","9213280","13415"
"1468109","9224393","16580"
"1468133","9221318","16580"
"1468157","9220416","13102"
"1468158","9220416","13208"
"1468168","9225662","16580"
"1468178","9225708","16074"
"1468203","9226108","16580"
"1468241","9226314","16580"
"1468243","9226333","16580"
"1468257","9221489","16580"
"1468266","9226419","16580"
"1468270","9213514","16575"
"1468271","9226161","13102"
"1468272","9226161","13405"
"1468284","9226064","16580"
"1468320","9226845","16580"
"1468361","9214150","16580"
"1468364","9227092","16580"
"1468366","9227102","16580"
"1468372","9226333","16574"
"1468380","9226788","16580"
"1468413","9227346","16580"
"1468419","9227368","16580"
"1468421","9225662","14221"
"1468423","9225662","13102"
"1468424","9225662","13415"
"1468459","9176867","13102"
"1468462","9214150","16574"
"1468476","9227643","16580"
"1468548","9227648","16575"
"1468551","9227648","4202"
"1468552","9227648","13201"
"1468589","9228016","16580"
"1468611","9223126","13208"
"1468630","9223924","7408"
"1468658","9228346","16580"
"1468672","9191868","16580"
"1468687","9228728","16580"
"1468725","9021618","13102"
"1468728","9021618","13201"
"1468729","9021618","13208"
"1468731","9021618","14203"
"1468743","9227402","16580"
"1468765","9229119","16580"
"1468771","9210347","16580"
"1468849","9229603","16580"
"1468870","9191474","13315"
"1468872","9191474","6603"
"1468873","9191474","13306"
"1468874","9191474","13402"
"1468877","9191474","13302"
"1468881","9229832","16580"
"1468897","9229989","16580"
"1468915","9229829","13302"
"1468916","9229829","13404"
"1468917","9229829","13102"
"1468924","9210347","13201"
"1468934","9194220","16580"
"1468952","9230370","16580"
"1468970","9088415","13415"
"1468971","9088415","16575"
"1468981","9218330","13208"
"1468982","9218330","13306"
"1468986","9230602","16580"
"1468992","9230041","16580"
"1469000","9228208","16575"
"1469001","9228208","13208"
"1469002","9228208","3023"
"1469003","9228208","7307"
"1469005","9230721","16580"
"1469028","9229595","16574"
"1469041","9229227","16580"
"1469055","9220500","13201"
"1469056","9201927","13208"
"1469057","9220500","13208"
"1469059","9220500","13102"
"1469074","9231188","16580"
"1469110","9230548","16575"
"1469111","9223924","7307"
"1469126","9231531","16580"
"1469152","9231749","16580"
"1469164","9077550","13102"
"1469165","9077550","13204"
"1469166","9077550","13202"
"1469181","8992949","13102"
"1469210","9132249","13310"
"1469211","9132249","16575"
"1469227","9170789","13407"
"1469230","9170789","16580"
"1469237","9231153","16580"
"1469244","9232351","13102"
"1469245","9232351","13201"
"1469247","9232351","14203"
"1469249","9232533","16580"
"1469303","9232883","16580"
"1469324","9225251","16580"
"1469380","9229680","16580"
"1469389","8791253","13102"
"1469390","8791253","13208"
"1469391","8791253","13201"
"1469407","9231705","16580"
"1469463","9234115","16580"
"1469496","9231882","16580"
"1469504","9103990","13208"
"1469505","9103990","13102"
"1469507","9103990","13306"
"1469509","9103990","13201"
"1469513","9030016","16574"
"1469514","9086782","16580"
"1469528","9162252","16580"
"1469536","9234540","13310"
"1469538","9234540","13102"
"1469570","9195906","16575"
"1469572","8883134","16575"
"1469573","9139437","16575"
"1469615","9220169","16580"
"1469629","9232871","16580"
"1469635","9235329","13102"
"1469636","9235329","13208"
"1469679","9235711","16574"
"1469745","9236039","16574"
"1469747","9235788","16580"
"1469758","9233767","16580"
"1469783","9236169","16580"
"1469797","9236268","16580"
"1469821","9236169","13208"
"1469860","9236591","16580"
"1469863","9198380","16574"
"1469938","9221679","16574"
"1469940","9236865","13102"
"1469942","9236865","13208"
"1469943","9236865","13310"
"1469989","8073041","4141"
"1469990","8073041","2606"
"1469991","8073041","13306"
"1469992","8073041","13208"
"1470001","9218710","13208"
"1470002","9218710","13201"
"1470023","9237333","16580"
"1470084","8748149","14203"
"1470086","8748149","13102"
"1470090","8624567","14203"
"1470091","8624567","13102"
"1470138","9208339","13102"
"1470143","9208339","13201"
"1470145","9208339","13202"
"1470146","9208339","13306"
"1470160","8885390","16580"
"1470214","9162720","13315"
"1470270","9229227","13102"
"1470330","9238967","16580"
"1470337","9238046","16580"
"1470357","9239087","16580"
"1470364","9239099","16580"
"1470392","9122551","13102"
"1470394","9122551","13403"
"1470395","9122551","16575"
"1470398","9122551","13306"
"1470405","9239259","16580"
"1470415","9239325","16580"
"1470418","9228346","16574"
"1470431","9239429","16580"
"1470468","9238573","13102"
"1470486","9239758","16580"
"1470499","9146734","13102"
"1470502","9146734","13310"
"1470503","9146734","13207"
"1470609","9222227","13201"
"1470610","9222227","13404"
"1470614","9222227","13308"
"1470630","9240449","16580"
"1470646","9238864","16580"
"1470686","9240747","16580"
"1470727","7458690","13208"
"1470730","7458690","6603"
"1470734","8073041","6603"
"1470737","9194709","6603"
"1470761","9240747","13102"
"1470791","9241323","16574"
"1470796","9106328","16580"
"1470829","9241529","16580"
"1470830","9241530","16580"
